_id,kind,_rev,articleDate,author,Tag,uploadDate,openWith,title,subject,language,Level,averageRating
a28c81eac20e23529a5eda8e85031ec1,Resource,2-15bbe509678b3600a7830a098efb9dce,2015-04-15T04:00:00.000Z,Sal Khan and Monterey Institute for Education and Technology,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'845ca5617e959d8a09839f5cca80239e']",2015-04-15T04:00:00.000Z,Flow Video Player,Measurement and Data 20 - Units of Measurement Word Problem: Weight (US),[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e850324ce,Resource,2-9343b933e96f6fa97061c55b7a6f9c70,2015-04-15T04:00:00.000Z,Sal Khan and Monterey Institute for Technology and Education,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'845ca5617e959d8a09839f5cca80239e']",2015-04-15T04:00:00.000Z,Flow Video Player,Measurement and Data 21 - Units of Measurement Word Problem: Volume (US),[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e850332e5,Resource,2-9d4c3203f38bee33b18b41ebde257113,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'845ca5617e959d8a09839f5cca80239e']",2015-04-15T04:00:00.000Z,Flow Video Player,Measurement and Data 22 - Area of Perimeter Word Problem: Width of a Dog Pen,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e850341b8,Resource,2-d0c123ad91508f33bb360e86c7295715,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'845ca5617e959d8a09839f5cca80239e']",2015-04-15T04:00:00.000Z,Flow Video Player,Measurement and Data 23 - Area of Perimeter Word Problem: Table Dimensions,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e850349c9,Resource,2-7fb9d7f2b4d3e4c92fb0c1c9543eaf45,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'845ca5617e959d8a09839f5cca80239e']",2015-04-15T04:00:00.000Z,Flow Video Player,Measurement and Data 24 - Area of Perimeter Word Problem: Comparing the Areas of Rectangles,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85035584,Resource,2-f9803aa209f84a3d0d215fb10aa26f3f,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'845ca5617e959d8a09839f5cca80239e']",2015-04-15T04:00:00.000Z,Flow Video Player,Measurement and Data 25 - nterpreting Data in Line Plot,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85036211,Resource,2-5f91439b35bb8d6b2bbc687210d9f448,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a344819389965e6b7']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 01 - Multiplying: 2 Digits Times 1 Digit,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85036f70,Resource,2-48b1848e9adc8db05461b42af81092d4,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 02 - Multiplying: 3 Digits Times 1 Digit,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85037771,Resource,2-eeaca9681f7c5e6e976e6b311de575fe,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 03 - Multiplying: 2 Digits Times 1 Digit with Carrying,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85038566,Resource,6-59e3659b991d211c3662e8ac52c041cc,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 04 - Multiplying: 3 Digits Times 1 Digit with Carrying,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503872c,Resource,3-9dc0b06280d83896341e399527e4d2dc,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 05 - Multiplying: 4 Digits Times 1 Digit with Carrying,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85038b8b,Resource,2-900971fb6ee4ae5f52dc9b0b3cfd00bc,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 06 - More Ways to Think About Multiplying,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85039743,Resource,2-a4812d40a52744c888b9ed49b0ce793e,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 07 - Multiplying: 2 Digit Numbers,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85039f2c,Resource,2-40bc88ffce80db42857a8e63de5247d3,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 08 - Multiplying: 4 Digits Times 1 Digit with Grid,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503a28c,Resource,2-f2cf4d94d34d2f0a73bcfa74ab69e7f9,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 09 - Multiplying: 2 Digit Numbers Using Distributive Property,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503b155,Resource,2-02563df4ee4271fab9d4d54788d19e70,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 10 - Multiplying: Understanding by using Area Models,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503b702,Resource,2-94285236e3a6d88592138150faa28b51,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 11 - Multiplying using an Area Model,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503bee8,Resource,2-e11576c80db3d645bd0aa98b271ad386,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 12 - Comparing with Multiplication: Money and Distance,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503c7bf,Resource,2-15bbd7a0e3eb80e842037e17ab381b76,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 13 - Comparing with Multiplication Basic Exercises,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503c826,Resource,2-9eb93a130758a64289987eb256b0a585,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 14 - Comparing with Multiplication: Age,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503ca5c,Resource,2-7145809f8d819f3cbd36070d840469f6,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 15 - Comparing with Multiplication: Ron and Hermione Strength,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503d644,Resource,2-c9cbd83e7cb77e959336deef170af62b,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'e1360a2d7b614667403460f55dee88d0', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 16 - Intro to Long Division,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503dacb,Resource,2-b2cc93e06dd9df558b96d3813680aa86,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'e1360a2d7b614667403460f55dee88d0', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 17 - Long Division Example ,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503dffd,Resource,2-99168b7bfd66053b3b293ded824df843,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'e1360a2d7b614667403460f55dee88d0', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 18 - Division Using Understanding of Place Value,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503ede6,Resource,2-fe3f4afeb427ba3a8cca1bfb82168869,2015-04-15T04:00:00.000Z,,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'e1360a2d7b614667403460f55dee88d0', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 19 - Area Models to Visualize Division using Place Value,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503f4a6,Resource,2-9fd60ec37299e71526620409cabb0ad2,2015-04-15T04:00:00.000Z,Sal Khan ,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'e1360a2d7b614667403460f55dee88d0', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 20 - Dividing Numbers: Intro to Remainders,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8503f5fe,Resource,2-e2c1a457ac02f67a60967dfc87ec3fc5,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 21 - Dividing Numbers: Example to Remainders,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e850400aa,Resource,2-9471f90496688a8edc8cdc47441edc99,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 23 - Multiplication and Division Word Problems: How Many Field Goals ,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85040211,Resource,2-5c22b9798e96274538fdb482173adb52,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'e1360a2d7b614667403460f55dee88d0', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 24 - Multiplication and Division Word Problems: How Many Pieces of Pizza,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e8504055a,Resource,2-609e8c839effc4ec9d633ccc59143969,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'e1360a2d7b614667403460f55dee88d0', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 25 - Multiplication and Division Word Problems: Pedaling How Fast,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85040b76,Resource,2-0a98918366f58d4861279bb6a8a80c3a,2015-04-15T04:00:00.000Z,Sal Khan And Monterey Institute for Technolgy and Education,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Just download,Place Value and Rounding 01 - Finding a Number’s Place Value,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85041234,Resource,2-68ab75f83e570dd4278c2e1888c96837,2015-04-15T04:00:00.000Z,Sal Khan and Monterey Institute for Technology and Education,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Place Value and Rounding 02 - Writing a Number in Standard Form,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85041f8f,Resource,2-edc053bf85922ec429d3a17407805948,2015-04-15T04:00:00.000Z,Sal Khan and Monterey Institute for Technology and Education,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Place Value and Rounding 03 - Writing a Number in Expanded Form,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85042c97,Resource,2-26dcd13255d4832cf7200230310c7aa4,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'e1360a2d7b614667403460f55dee88d0', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Multiplication and Division 22 - Dividing Numbers: Long Division with Remainders,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85043c85,Resource,2-43a700586d1e5c28b407ae309b5461d8,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Place Value and Rounding 04 - Comparing Place Values,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e850449f4,Resource,2-af3a629ebe8bb283451a862b49a287d0,2015-04-15T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Place Value and Rounding 05 - Creating the Largest Possible Number,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85044aa3,Resource,2-280e605e647d643166b1640cdba011c5,2015-04-15T04:00:00.000Z,Sal Khan and Monterey Institute for Technology and Education,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Place Value and Rounding 06 - Rounding Whole Numbers Exercise 1,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85045083,Resource,2-76a85827351e3d0c841b29ab5cb5b5b9,2015-04-15T04:00:00.000Z,Sal Khan and Monterey Institute for Technology and Education,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Place Value and Rounding 07 - Rounding Whole Numbers Exercise 2,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85045d10,Resource,2-41f49af28811f790d52f1a23aac93d05,2015-04-15T04:00:00.000Z,Sal Khan and Monterey Institute for Technology and Education,"[u'1938ff4f734fedd7e9673c08b4004126', u'1938ff4f734fedd7e9673c08b405a1c1', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158']",2015-04-15T04:00:00.000Z,Flow Video Player,Place Value and Rounding 08 - Rounding Whole Numbers Exercise 3,[u'Math'],English,[u'Lower Primary'],
a28c81eac20e23529a5eda8e85048381,Resource,3-629664e9f113504f60a3ff8349c6f533,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a344819389961ea30', u'2cb04e36e7836460c98d481f7e447158']",2015-04-16T04:00:00.000Z,Flow Video Player,Algebraic Thinking 01 - Constructing Numerical Expression,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e850487c3,Resource,3-a3f9306464de970a58998eff39503b63,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a344819389961ea30', u'2cb04e36e7836460c98d481f7e447158']",2015-04-16T04:00:00.000Z,Flow Video Player,Algebraic Thinking 02 - Evaluating Expressions with and without Parentheses,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e85049188,Resource,4-55dc53618a093fc6207c7caf5e924554,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a344819389961ea30', u'2cb04e36e7836460c98d481f7e447158']",2015-04-16T04:00:00.000Z,Flow Video Player,Algebraic Thinking 03 - Translating Expressions with Parentheses,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e850491b6,Resource,3-aaa66cb29fa0a168c2cd64a0066a6230,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a344819389961ea30', u'2cb04e36e7836460c98d481f7e447158']",2015-04-16T04:00:00.000Z,Flow Video Player,Algebraic Thinking 04 - Number Patterns: Seeing Relationships,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e85049dc6,Resource,3-6e3508f7643ae775e3dd276f20f6c412,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a344819389961ea30', u'2cb04e36e7836460c98d481f7e447158']",2015-04-16T04:00:00.000Z,Flow Video Player,Algebraic Thinking 05 - Number Patterns: Interpreting Relationships,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e8504a89a,Resource,4-5013dfd595db43d4fd0fae7e0958e665,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a344819389961ea30', u'2cb04e36e7836460c98d481f7e447158']",2015-04-16T04:00:00.000Z,Flow Video Player,Algebraic Thinking 06 - Number Patterns: Interpreting and Graphing Relationships,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e8504b6a2,Resource,2-b0848ec60f7f8d1242cabb8669e84511,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a344819389961ea30', u'2cb04e36e7836460c98d481f7e447158']",2015-04-16T04:00:00.000Z,Flow Video Player,Algebraic Thinking 07 - Number Patterns: Visualizing Sequence Relationships,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e8504be22,Resource,2-0b0c90e30c457bd2490eb4c63078110a,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a344819389965916d', u'2cb04e36e7836460c98d481f7e447158']",2015-04-16T04:00:00.000Z,Flow Video Player,Arithmetic Operations 01 - Adding Decimals: Example 1,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e8504c046,Resource,2-4d7d0ab84c3f5f7af1e8ee246e59558d,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'cc11a4c42d45448a344819389965916d', u'2cb04e36e7836460c98d481f7e447158']",2015-04-16T04:00:00.000Z,Flow Video Player,Arithmetic Operations 02 - Adding Decimals: Example 2,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e8504ca97,Resource,2-ba17b8d3764633e673d6160036cf089b,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996591d8']",2015-04-16T04:00:00.000Z,Flow Video Player,Arithmetic Operations 04 - Subtracting Decimals: Example 1,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e8504cc86,Resource,2-9e6e85c42f2501cc74eaf406033513bc,2015-04-16T04:00:00.000Z,Sal Khan,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996591d8']",2015-04-16T04:00:00.000Z,Flow Video Player,Arithmetic Operations 05 - Subtracting Decimals: Example 2,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e8504d811,Resource,2-62f0c510115687b83e7a3e5a1fa1b211,2015-04-16T04:00:00.000Z,Sal Khan ,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-16T04:00:00.000Z,Flow Video Player,Arithmetic Operations 06 - Multiplying Multiple Digit Numbers,[u'Math'],English,[u'Upper Primary'],
a28c81eac20e23529a5eda8e8504e54a,Resource,2-634692efba2f3f65f3b7264a9d6f9489,2015-04-16T04:00:00.000Z,Sal Khan ,"[u'1938ff4f734fedd7e9673c08b4004126', u'a28c81eac20e23529a5eda8e85047410', u'2cb04e36e7836460c98d481f7e3fae68', u'2cb04e36e7836460c98d481f7e447158', u'cc11a4c42d45448a34481938996882a1']",2015-04-16T04:00:00.000Z,Flow Video Player,Arithmetic Operations 07 - Introduction to Multiplying Decimals,[u'Math'],English,[u'Upper Primary'],
